user_id,tweet_id,class,tweet_text_clean
user0917,d4606b14e73f,anorexia,ayer en todo el día lo único que comí fue una sopa con fideos y hoy fideos con queso princess absurdah ahre
user0918,cd8dfb27424a,control,la buena nutrición es la madre de todas las medicinas comerlimpio healthy comerconciente perdergrasa perderpeso comidasana nutricionista medicos medicina
user0919,1b9fa919fcaf,control,un músculo fuerte es tu seguro de vida frente dolores de todo tipo. si quieres cambiar tu cuerpo empieza por cambiar tu mente! ponteenforma estilodevida er lifestyle salamanca
user0920,34a8d102b907,anorexia,nadie entiende la sensación de logro cada vez que la aguja en la balanza baja más y más. anorexia bulimia
user0921,34592150630000000,anorexia,"no soy rara, mi realidad es diferente"
user0922,2a3d62815d5b,control,para bajar de peso es vital la culpa y la conciencia. si haces ejercicio al momento de querer comer porquerías te dará pena tirar a la basura todo lo sufrido finde quierosalchi yano entérate querer
user0923,117736adcb46,anorexia,"las personas que padecen cualquier tipo de trastorno relacionado con el físico yo la comida se suelen sentir oprimidas no solo por la sociedad, sino por sus propios pensamientos. ayudatca anorexia bulimia princesasanaymia tca"
user0924,23d974a3378b,control,y para cenar ensaladitaaaaa
user0925,6b3c4a29f699,anorexia,felicidad es darte cuenta de todo el tiempo que llevas sin acordarte de esta enfermedad anorexia bulimia
user0926,3f2f62b64a46,control,"quienes entrenan siempre tienen su bolso listo para ir al gym en cualquier momento, sin olvidar su chocolate 0 azúcar que es perfecto para personas . ¡tu mejor compañero! zisnella light cacao calidad venezuela"
user0927,6b3fa6b0a978,control,esta canción la compuse para la persona que amo y siempre estaré contigo mi niña... con mucho respeto ...
user0928,507f6fe112ac,control,"si estás en ese momento en el que perderpeso es tu objetivo, existen 5 normas que no debes saltarte en la primera comida del día desayuno breakfast er comidasana"
user0929,e83bc0c5d75f,anorexia,"mamá, ¿por qué no hiciste así? thinspo thinspiration"
user0930,68446b1c3d71,anorexia,solo quiero ser bonita
user0931,b5c70726b56b,anorexia,ya tengo hambre así que me tomaré otro café
user0932,83cd482ac8b5,anorexia,ya son 4 días que no e echo ejercicio y me siento gorda mi madre ya empieza a sospechar
user0933,c7d902e25548,control,super desayuno batido caramelo manzana frutos secos desde aqui tenéis 15 euros de descuento inmediato en vuestra compra foodspring healthyfood foodie foodporn shapeshake lifestyle blogger
user0934,facb563ec612,control,"parece que ya viene el frío... ¿unas manitas?. eso es ?. dice mi abuela que, como te pongas tonto, no las catas. es real food. y bio y ecológica. y lo que diga ella. foodporn oldschool nogames mykitchenmyrules nutrición"
user0935,addeaf9abff7,control,se entrenó. día de piernas peso muerto sumo 3x8 con 115kg peso muerto con trapbar 3x8 con 110kg sentadilla a una pierna 3x8 sentadilla skater 3x8 entrenamiento fuerza salud
user0936,89580e070452,anorexia,empezamos el día bien... todo esto solo tiene 114 kcals y a la tarde tomo un té y listo. dieta diet
user0937,178edf2534d5,anorexia,"y t das cuenta q ya entraste a est infierno cuando t reprochas, lloras y se vuelve todo un martirio llevar un bocado a la boca"
user0938,8d8b65712c13,anorexia,estoy echa una vaca v me gordasupergorda
user0939,92bdb1ddd871,anorexia,hoy ayunaré porque se que la comida es para la gente desnutrida y yo estoy gorda. thinspo thinspiration proana anorexia anorexic
user0940,d4b4534c0df9,anorexia,ya no me importa cuanto diga la balanza me importa si me veo lo suficientemente linda como para gustarme yo misma. anorexia orno
user0941,4200e1a18448,anorexia,¿no saben de pastillas adelgazantes o algo así? porque al parecer hasta el aire me engorda thinspo fat ana skinny
user0942,78afaadff845,control,"lograr una tonificación óptima no es una tarea sencilla, pero es posible lograrlo si realizas el entrenamiento adecuado. por ello, compartimos una rutina para hombros, brazos y espalda que prepararon expertos de smartfit. ejercicio"
user0943,73c206b08e72,control,"batido de verduras crudas zanahoria, cebolla, pimiento rojo y aguacate sal, aceite de oliva virgen extra y vinagre de jerez er ing"
user0944,7696a3fbf79f,control,"sabemos lo que te cuesta en estas fechas no pasarte de rosca con la comida... por eso te preparamos un menú con un poco de todo para que puedas disfrutar sin preocuparte verduras de temporada, pescadito y marisco fresco y buenas piezas de carne menu menudeldia"
user0945,248b96ec11be,control,". no trates de ser original, solo trata de ser bueno calisthenics gym mexico fit motivación entrenamiento abs gimnasio love crossfit gymnastics music strong fuerza"
user0946,0582b56020c3,control,"el bacalao sí que es un superalimento y en nuestro blog te apuntamos algunos datos y curiosidades sobre este pescado , genuino rey del mar . . . cadiz pescado bacalao recetas cocina foodie gastronomia comidasana"
user0947,c49f391c3db0,control,la espirulina se usa como un complemento alimenticio. dentro de una dieta equilibrada y con ejercicio físico bajas de peso rapidamente. ¡¡comprar ahora!! venta de mayoreo y menudeo. loveyourbody lefitgel gymmotivation gym
user0948,05289de94367,anorexia,"sin ejercicio?? yo llevo en esto cerca de un mes,intentando adelgazar con dietas extremas desde los 11 y tengo 14,este mes cumplo los 15..."
user0949,d33ebb0f4071,anorexia,y alguien ah comido como maldita gorda..odio las vacaciones no estoy sola y no puedo vomitar...me obligan a comer bien
user0950,b96b4f96120d,anorexia,"el ultimo twitt antes de irme a dormir me encanta la noche,ya que no como nada, ni siento hambre.porque no es asi todo el dia"
user0951,33257a8a5bbd,anorexia,40 horas ayuno vuelvo a las andadas.. medio curarme me supuso engordar mas de 6 kg proana promia ayuno
user0952,27416899d386,control,exígete más! tus clases de trx en la sucursal de eldorado yoentrenoenpowerclub gym
user0953,4f00a38e6d49,control,cuando moda y anorexia se ven unidas en un simple escaparate... anorexia delgadez bulimia
user0954,88514ef6ef0b,control,"estos son los alimentos que son un completo desperdicio de dinero, tiempo, esfuerzo y practicamente todo"
user0955,10b267ff6d3a,anorexia,y si mando todo al carajo y una vez en la vida hago lo q d deseo y si en vez de esconderme salgo a perderme y observar el mundo
user0956,93321fccd8c3,anorexia,"décimo día de ayuno completo, rexybill"
user0957,544154027819,anorexia,"hay demasiadas personas en mi casa mecagan no me dejan ir a vomitar y necesito vomitar, mi bulimia me lo pideeee"
user0958,0e1a826f71b0,control,"ayer a la noche dejamos descongelando una ración que teníamos congelada del chickenpilbil que hice hace un par de semanas, he hecho un poco de arroz y así ya tenemos para alguna que otra cena de esta semana y una ensalada sencilla y listo. . dinner"
user0959,23ddbfa17813,control,"siempre hay opciones adecuadas cuando se sale a comer, solo has de querer buscarlas. lowcarbdiet alimentacionsaludable adelgazar"
user0960,7dbdb020a615,control,para cenar huevos rotos en cama de coliflor con refrito de ajos y pimentón de la vera. chupate esa arguiñano lowcarbdiet alimentacionsaludable realfooding
user0961,ba4f9cbcd440,control,heeeellouuuusss! mi desayuno de miércoles tortitas de maíz con orégano un huevo a la plancha york y lo super vaso de agua con limón no podía estar mas bueno!!! recetasjjfit que tengais un super felizzzz día jjfit realfooder nutrijuanafit
user0962,6394acd9df46,control,"en mi casa en invierno, no falta un plato de cuchara ya sea en versión legumbre, guiso o sopa. la receta que acabo de publicar en el blog es uno de esos platos ricos ricos. verdinasconpulpo recetaspiruletas recetasollarapida recetasamc"
user0963,e7c58cf283db,control,"cuídate, por dentro y por fuera. si tú estás bien, los demás estarán bien. comidasaludable equilibrioemocional emociones pensamientos somos cuerpoymente y hay que"
user0964,b823be689cde,control,"sesión de fotos de nuestros platosfríos la carnemechada y el jamón se salen del plato!!! y con vinito de jerez bien frío, perfecto para el aperitivo tapas copas foodporn food foodie foodandwine foodanddrink vinosdejerez fino"
user0965,a250371aecb4,control,mañana hablamos sobre la obsesión con la imagen física y el peso trastornosalimenticios anorexia bulimia
user0966,2a676be8bc45,control,"crema de col lombarda ¡suave, sorprendente y azul! ¿a que queda chula? pues además es una bomba de fibra. y juro que no sabe a coles. apuesto a que si decís que es sopa azul sorpresa nadie sospechará que lleva col vegan paleo lowcarb"
user0967,72d71322a97d,anorexia,antes de seguir no soy proana o promia de hecho estoy en contra de ellas por que han destrozado mi vida y soy presa de ellas
user0968,67458c33c111,control,"me gustan los porqués , y si tienen que ver con , más ¿por qué los alimentos procesados propician la diabetes y otras enfermedades? aunque yo creo que se refiere más a ultraprocesados er"
user0969,1aea980cff76,anorexia,son las 211 de la mañana y me acabo de atracar a comida bulimia bulimianervosa bulimicgirl bulimic anorexia anorexic anorexiaeetclub proana promia tca ed
user0970,bf9544b07110,anorexia,"si un asco, adelante, vamos con las críticas, a todo, mis piernas, mis brazos, mi espalda anchasoy una gorda que asco fat thinspo thin thinspiration proana anorexie anorexic"
user0971,7bce4ac8f7fc,control,"estamos camino de digitalizar las pegatinasrealfooder para niños en entorno escolar o en casa, para motivar a comer me están preguntando por ellas, la idea es dar un punto 1 por cada día conseguido. ¿a quien no le gustan los retos?"
user0972,8721dba99333,control,la ensalada mas plástica y mala que he comido no la coman por favor
user0973,13e9d4e23774,anorexia,"lasminasqueremos ser flacas, ser lindas, perfección"
user0974,f7f7756990aa,anorexia,hoy no a sido un gran día pero han habido peores.. les deseo un buen comienzo de semana proana promia be strong prince princess
user0975,c3a8c794e07c,control,pues eso! y menos !!!
user0976,a3f38b56d166,control,"yo me lo guiso, yo me lo como. integral casero bread"
user0977,6fc213746165,anorexia,"65kg, y me veía obesa porque solo tumbada mis costillas salían solas. imaginaos como me siento pesando 70kg."
user0978,c31a14572046,control,"deberían prohibir el blog de hacen apología a la anorexia, la bulimia y encima acosan psicológicamente a sus seguidor."
user0979,8b405f453a65,anorexia,"hoy se cumple una semana de que empecé con esto y ya no puedo más, vi que hay pan en mí casa y tengo un gran deseo de comer, aunque sea un poco, pero me voy a contener... ana mia anorexia bulimia proana promia ed"
user0980,19d1cc7f8911,anorexia,"tengo hambre, pero no tengo ganas de comer. perfeccion tengoundeseoyes"
user0981,668668930160,anorexia,"todos los que seguís esto, realmente necesitáis un psiquiatra, que se le vean los huesos a una persona es lo mas feo del planeta."
user0982,d9adcba21dae,control,diety te permite perder el exceso de grasa en una forma eficaz y saludable quítate peso de encima felizlunes madero tampico dieta obesidad fit girl mondaymotivation teamworld krauze onceuponatimeinhollywood ladytemato lunesdeganarseguidores buenlunes
user0983,a811195a4133,anorexia,la anorexia es como una amiga que intenta darte valor pero te engaña y te hace sufrir.
user0984,e571520238e0,control,un poco oxidada pero sintiendome optimista! mejor física y mentalmente cada día que pasa. paciencia! . . . . motivation fit gym strong flexibility aerialnation aerialhoop
user0985,dc3358a0a1be,control,garbanzos de bote con verduras.rico sano rapido sisepuede eatrealfood cambiohabitos legumbre garbanzos alimentacionsaludable salud healthy healthyfood teresahernaez
user0986,1bd7b5f1788c,anorexia,"un rato en tu boca, para siempre en tus caderas."
user0987,42fe99a60f1f,control,"la cocina de autor es poner tu personalidad en lo que haces, y ese sentimiento la convierte en algo distinto comida foods foodfacts loveislove friendzone moments el punto carteluo"
user0988,a147ca863f9f,control,"y pues sí amiko0sz, casi muero indigestada. nota mental no vuelvo a tragar en mi vida, la comida es veneno."
user0989,1c17f007aa9b,anorexia,y lo peor cuando hay soportado todo el dia sin comer y t agarra el hambre desesperada en la madrugada ....asdfg maldito insomnio
user0990,17574d218fcf,anorexia,"descubrí que comer tres días agua y un chicle, me ayuda a quitar la panza enorme que tengo."
user0991,f87b2d040f9c,anorexia,volví a vomitar y lo único que puedo decir es... porque lo deje de hacer? ana mia anorexia bulimia proana promia ed tca
user0992,3f8a07c3d2b9,anorexia,secretos lo peor de todo esto es ese miedo d morir atragantada con tu propio vómito seria tan asqueroso desesperado y solitario
user0993,24fa9fcc9cd1,anorexia,una parte de mi le agrada estar enferma y bajar de peso de esa manera jajajaahke
user0994,aac6e40a051d,control,yo me conformo con tener cocinera y que me haga comida y cena y de paso un entrenador personal 2 días a la semana. me sale más barato que el cayenne y sería feliz pero me conformo con hacerme la pechuga con ensalada y la merluza para no dispararme pero me aburre.
user0995,58f4f5b0188b,anorexia,comida 1 vaso grande de agua 500ml de crema de verduras 223cal. esta genial!! te llena un montón!! ana mia dieta
user0996,c023d70d8c60,anorexia,la dieta me pone de muy mal genio. pero me miro al espejo y se me pasa. problemasdeanorexicos bulimiaproblems
user0997,45c64ef08cdc,anorexia,pero los que conozco que siguen en clases me han dicho que me veo más delgado.
user0998,492afd9af737,anorexia,si no has tenido insomnio es q nunca has hecho ayuno total x mas d cinco dias o eres una persona sana y feliz
